bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window,CTCF (enhancer),DNase-seq (enhancer),EZH2 (enhancer),FAIRE-seq (enhancer),FOS (enhancer),GATA2 (enhancer),H2AZ (enhancer),H3K27ac (enhancer),H3K27me3 (enhancer),H3K36me3 (enhancer),H3K4me1 (enhancer),H3K4me2 (enhancer),H3K4me3 (enhancer),H3K79me2 (enhancer),H3K9ac (enhancer),H3K9me1 (enhancer),H3K9me3 (enhancer),H4K20me1 (enhancer),JUN (enhancer),MAX (enhancer),MYC (enhancer),POLR2A (enhancer),CAGE (enhancer),CTCF (promoter),DNase-seq (promoter),EZH2 (promoter),FAIRE-seq (promoter),FOS (promoter),GATA2 (promoter),H2AZ (promoter),H3K27ac (promoter),H3K27me3 (promoter),H3K36me3 (promoter),H3K4me1 (promoter),H3K4me2 (promoter),H3K4me3 (promoter),H3K79me2 (promoter),H3K9ac (promoter),H3K9me1 (promoter),H3K9me3 (promoter),H4K20me1 (promoter),JUN (promoter),MAX (promoter),MYC (promoter),POLR2A (promoter),CAGE (promoter),CTCF (window),DNase-seq (window),EZH2 (window),FAIRE-seq (window),FOS (window),GATA2 (window),H2AZ (window),H3K27ac (window),H3K27me3 (window),H3K36me3 (window),H3K4me1 (window),H3K4me2 (window),H3K4me3 (window),H3K79me2 (window),H3K9ac (window),H3K9me1 (window),H3K9me3 (window),H4K20me1 (window),JUN (window),MAX (window),MYC (window),POLR2A (window),CAGE (window)
"(305587.4, 495816.4]",chr3,450201,50293000,HUVEC|chr3:50291600-50293000,50291600,0,chr3,49841397,HUVEC|chr3:49840026-49841397,49840026,50291599,49841398,chr3,HUVEC|chr3:49841398-50291599,0,7,0.0,0.08071428571428571,0.0,3.992857142857143e-05,0.04915287721998121,0.0,0.0,0.026025121428571427,0.0,0.002299192857142857,0.006260628571428571,0.005550435714285715,0.0,0.011342407142857143,0.012503328571428572,0.0,0.0,0.0,0.07074646664931757,0.026953108801382575,0.023089596812719212,0.026734090992896573,0.0023785714285714287,0.14162350486922512,0.18599562363238512,0.0,5.302698760029176e-05,0.0,0.0,0.018599948942377823,0.009444996353026988,0.0,0.0,0.009363683442742524,0.015045973741794312,0.012007337709700949,0.0,0.008511881838074399,0.0,0.0,0.0,0.0,0.0,0.0,0.0211304106397159,0.01871604668125456,0.004277146516341808,0.00970899664816382,0.00031646883188692787,4.122825138104979e-06,0.001300831824855605,0.0009490089046984062,0.0003974946079639984,0.0007415766068933655,0.00016836415290059329,0.0008490250799087519,0.0007594975799698358,0.0006868832143864629,0.0005838016130572788,0.0013381118878012274,0.0007270121345798879,6.563668228191408e-05,0.0,0.00021003134155632712,0.00034467858749001693,0.0005188693680884043,9.352262716899651e-05,0.0005927584211453077,0.0034196778327902333
"(305587.4, 495816.4]",chr19,359819,45312999,HUVEC|chr19:45312600-45312999,45312600,0,chr19,44952779,HUVEC|chr19:44952282-44952779,44952282,45312599,44952780,chr19,HUVEC|chr19:44952780-45312599,0,3,0.0,0.03759398496240601,0.0,3.6340852130325816e-05,0.0,0.0,0.028465513784461154,0.010933834586466164,0.0,0.0,0.015683258145363404,0.037315062656641605,0.04185984962406015,0.0,0.04004080200501253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19114688128772636,0.0,6.056338028169014e-05,0.042125019286735205,0.0,0.019578450704225352,0.00635307847082495,0.0,0.0,0.0041077464788732395,0.025393802816901408,0.029334647887323942,0.0,0.013197927565392354,0.0,0.0,0.0,0.0,0.0,0.03744344020770483,0.0,0.02334004024144869,0.005151885904935311,0.008345862781009341,0.0,5.036699007000742e-06,0.0035823631657823864,0.002395065215342819,0.0006243604145417559,0.0010749586041871046,0.0002928175277014276,0.00040450498722969055,0.0010912261720476123,0.000750982493976138,0.00047959757544765563,0.0005105643670845619,0.000943274368501941,0.0,0.00033833744188050096,1.6403886398439212e-05,0.002053860079512402,5.5523130302602425e-05,0.00019566375677212234,0.0003236281085356018,0.0025058676445657477
"(305587.4, 495816.4]",chr8,492251,145735594,HUVEC|chr8:145735400-145735594,145735400,0,chr8,146228790,HUVEC|chr8:146227847-146228790,146227847,146227846,145735595,chr8,HUVEC|chr8:145735595-146227846,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015738659793814433,0.038023402061855664,0.05216690721649485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08059384941675504,0.0,3.5418875927889715e-05,0.0,0.0,0.011219215270413573,0.008406935312831388,0.0,0.0,0.011956500530222692,0.01409221633085896,0.016284623541887592,0.0,0.009427529162248144,0.0,0.0,0.0,0.0,0.0,0.0,0.042888573209937435,0.019819724284199362,0.0026270338107807515,0.00932654275968967,0.00034426399921359715,2.546058819585942e-06,0.000530861783811631,0.0,0.0005401031384395359,0.0005128927721832967,0.00018036404192170254,0.00033196686243400225,0.0004201897812294947,0.0005403188820337592,0.0006223466889859033,0.0004129735642995138,0.0006417188588748424,1.982078248698327e-05,0.0003830124469020887,1.0482457120452777e-05,0.00026064370722785773,0.0004955419711472499,0.00011223656039219361,0.0006377019967033117,0.00232184107294856
"(305587.4, 495816.4]",chr1,433564,41431461,HUVEC|chr1:41431326-41431461,41431326,0,chr1,40997760,HUVEC|chr1:40996736-40997760,40996736,41431325,40997761,chr1,HUVEC|chr1:40997761-41431325,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02686533333333333,0.0,0.0,0.0,0.03937874074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011962962962962963,0.0,0.12890625,0.0,2.255859375e-05,0.0,0.0,0.006659833984375,0.026599228515625,0.0,0.0,0.007200546875,0.019602685546875,0.01414435546875,0.0,0.0122542578125,0.0,0.0,0.0,0.0,0.0,0.0,0.03297105985656494,0.015866494140625,0.0033599246929475867,0.00607522764805196,0.0003320615908855646,2.2372706220996205e-06,0.0016392322045081587,0.0006430598442665737,0.00038576408557906096,0.0002909981456024947,0.0006173824856307258,0.00020961738059432984,0.0005273794410975081,0.0004074588757369153,0.00026068834128294783,0.000392576090265797,0.0002569515919218385,6.552596617800371e-06,4.592491535275069e-05,3.6555179858106305e-05,0.0012258485174219574,0.00013913715763361854,0.0001925867383597326,0.000490543732335476,0.0007513828408262686
"(305587.4, 495816.4]",chr16,430048,87095383,HUVEC|chr16:87093535-87095383,87093535,0,chr16,87525806,HUVEC|chr16:87525433-87525806,87525433,87525432,87095384,chr16,HUVEC|chr16:87095384-87525432,0,3,0.012834769270080029,0.09956709956709957,0.0,9.145021645021644e-06,0.0,0.0,0.006617813852813852,0.004396347402597403,0.0,0.0,0.005320054112554112,0.011363284632034633,0.007384572510822511,0.003669945887445887,0.004123387445887445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011444805194805196,0.0,0.46648793565683644,0.0,5.040214477211796e-05,0.0,0.0,0.0,0.009234879356568365,0.0,0.0,0.0,0.026224396782841827,0.017100723860589813,0.02615359249329759,0.015295522788203755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002949061662198392,0.0033054219594382283,0.008657173152764342,0.0,2.901304040479202e-06,0.0018352432726448293,0.0009681433853036629,0.000346483950628767,0.0007715031345338196,0.0004445051482625196,0.0003024195903713075,0.0007345951382171295,0.0005021505273829899,0.0003328154066522806,0.0010240639882059675,0.0005751944434109681,5.299154978048962e-05,2.2721649676315202e-05,9.288546859885409e-05,0.0015242797668994963,0.0007806073305326911,0.00013305636109098263,0.0006829394074560353,0.0015440556868070593
"(305587.4, 495816.4]",chr5,444625,140464400,HUVEC|chr5:140464249-140464400,140464249,0,chr5,140019622,HUVEC|chr5:140018482-140019622,140018482,140464248,140019623,chr5,HUVEC|chr5:140019623-140464248,0,3,0.2434690207332444,0.0728476821192053,0.0,0.0,0.0,0.0,0.029653311258278144,0.0,0.0,0.0,0.0,0.04529423841059603,0.03541258278145695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044291974955025966,0.1763157894736842,0.0,4.210526315789474e-05,0.0,0.0,0.013477105263157896,0.01317630701754386,0.0,0.0,0.008230921052631578,0.02104620175438596,0.019945666666666667,0.002934561403508772,0.013863596491228071,0.0,0.0,0.0,0.0,0.026214599347277368,0.0,0.0,0.015728070175438598,0.0017479561478367898,0.002606691031768344,0.0,1.826258082653922e-06,0.0006731562327456107,0.0005859843008431038,0.0003130681135788586,0.00016251690750632554,0.00036056481304470064,0.0004398874782119764,0.0002593350126511105,0.0004063119932527411,0.00043543489457407915,0.00023838619061006464,0.00023471354512229407,7.829519257801519e-06,0.0002564590160247399,6.39086870958673e-06,0.0004246443111638565,0.00010898594418230463,0.0,0.0005255699019044994,0.0020263583244307065
"(305587.4, 495816.4]",chrX,314160,101187218,HUVEC|chrX:101187200-101187218,101187200,0,chrX,100873038,HUVEC|chrX:100872734-100873038,100872734,101187199,100873039,chrX,HUVEC|chrX:100873039-101187199,0,1,0.0,0.0,0.0,0.0,0.0,2.117661222171428,0.0,1.0039716666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5464142105871277,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,8.157894736842105e-05,0.0,0.0,0.036846184210526316,0.02412108552631579,0.0,0.0,0.021515625,0.03405506578947368,0.08200036184210527,0.0,0.05387805921052632,0.0,0.0,0.0,0.0,0.1046868996117375,0.0,0.0,0.04524013157894737,0.00044243411601725257,0.000884899414311179,0.0,2.7002164502164505e-06,0.00046550347533557584,0.00012133276674015057,0.0003709761904761904,0.00033428253119429594,5.6755411255411264e-05,5.882445250827604e-05,0.0002689641265597148,0.00037248793608352424,0.00036606461675579323,4.60609243697479e-05,0.0003482010440539852,0.0,0.0,0.0,0.0002240803564557974,0.0006981810891136653,0.0,0.00023890299719937864,0.0018549596702317336
"(305587.4, 495816.4]",chr17,344493,30815136,HUVEC|chr17:30814800-30815136,30814800,0,chr17,30470305,HUVEC|chr17:30468252-30470305,30468252,30814799,30470306,chr17,HUVEC|chr17:30470306-30814799,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.017466488095238094,0.0,0.0,0.0,0.01513467261904762,0.028089732142857142,0.055013511904761905,0.0,0.031552053571428575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003273809523809524,0.04917174606932782,0.0565026790063322,0.0,2.7423283000487094e-05,0.01063892493837131,0.0,0.0067797515830491945,0.005411490501704822,0.0,0.0,0.007393511933755479,0.014159449585971748,0.017980823185582077,0.004435216755966877,0.0060116804676083775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014150024354603021,0.002776872568804464,0.004638700931513848,0.0007861909628523134,1.8665110756967482e-06,0.0012254027999658813,0.0001939629260047426,0.0003001099296647537,0.00040923325002249674,0.0004530264475620695,0.001371810138377268,0.00043752711956411306,0.0005567047516204974,0.0005440932616918195,0.0012996182215603796,0.0005356489681938386,6.29694072158215e-05,5.845764645435466e-05,0.000402540893428894,0.0003394247104300769,0.00037774881855403333,0.00016426891127645988,0.0003460953192912805,0.0036091176018090386
"(305587.4, 495816.4]",chr6,431744,158633120,HUVEC|chr6:158632364-158633120,158632364,0,chr6,159066231,HUVEC|chr6:159064866-159066231,159064866,159064865,158633121,chr6,HUVEC|chr6:158633121-159064865,0,0,0.0,0.05555555555555555,0.0,1.6666666666666667e-05,0.1047646332093676,0.0,0.018688584656084656,0.019974933862433864,0.0,0.0,0.010860238095238093,0.008655674603174603,0.0,0.0,0.00991383597883598,0.0,0.0,0.0,0.0312809601425471,0.0,0.0,0.0,0.0,0.0,0.10476190476190476,0.0,3.384615384615385e-05,0.01590169176578088,0.0,0.01136306227106227,0.017195164835164835,0.0,0.0,0.005323465201465201,0.020213553113553114,0.02205038095238095,0.008931875457875457,0.03529122344322344,0.0,0.0,0.0,0.0,0.015620383325685274,0.0,0.041693354148187985,0.023590036630036625,0.0014304085597260428,0.005199840646308924,0.000388219289905295,2.6399903646605382e-06,0.003021940455798335,0.0019003173600750127,0.00014130885432107914,0.0005764076397124222,0.00011597821857396978,0.00043001783464275106,0.000640459323117403,0.000412109212866884,0.0003164144029795434,0.001282347154795435,0.0005596500472502225,8.685260246812927e-05,1.6838056811443818e-05,0.00023868035224577528,0.0012887605563980853,0.00015681784476938765,4.191336533278216e-05,0.00011613603329226208,0.002511158510598884
"(305587.4, 495816.4]",chr4,485765,103534600,HUVEC|chr4:103534000-103534600,103534000,0,chr4,104021277,HUVEC|chr4:104020367-104021277,104020367,104020366,103534601,chr4,HUVEC|chr4:103534601-104020366,0,4,0.0,0.055,0.0,3.1333333333333334e-05,0.0,0.0,0.010697433333333332,0.01038635,0.0,0.006501516666666667,0.014438533333333331,0.0071781833333333335,0.0055313666666666665,0.0,0.006909016666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00756155,0.10430981050253979,0.06483516483516484,0.0,4.296703296703297e-05,0.0,0.0,0.012378527472527472,0.0075440549450549454,0.0,0.0,0.002651857142857143,0.016907505494505495,0.028076780219780217,0.0,0.019400362637362636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022323956043956046,0.0009640716114314116,0.002748242462919313,0.0,1.3683571274175789e-06,0.000655081260216598,0.00018207139151799225,0.00021106277726884402,0.00031470433234177017,0.00011984994802013322,0.00044756909205068287,0.00041895618251623715,0.00044301884656160905,0.0003571103105411052,0.0004071435364836907,0.0003530292013627988,2.878155074984818e-05,0.0,0.0002620251973690982,0.00021858232022332774,0.000290705004934402,0.00012620149166990107,0.0007620497339672188,0.0019662780562617805
"(305587.4, 495816.4]",chr17,375624,2311099,HUVEC|chr17:2309796-2311099,2309796,0,chr17,1934170,HUVEC|chr17:1933279-1934170,1933279,2309795,1934171,chr17,HUVEC|chr17:1934171-2309795,0,4,0.0,0.03760552570990023,0.0,2.7168073676132003e-05,0.03006833828897882,0.051444454599365315,0.0061733768227168065,0.009104574059861857,0.0,0.0,0.005293445894090561,0.003222256331542594,0.0,0.0,0.005458741366078281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008557175748273216,0.08283679038740954,0.31425364758698093,0.0,7.665544332210998e-05,0.0,0.0,0.018403019079685744,0.005397070707070707,0.0,0.0,0.008184478114478115,0.017333232323232323,0.028012502805836142,0.0,0.023105993265993267,0.0,0.0,0.0,0.0,0.13609979704370942,0.05332165663144265,0.0,0.013243546576879909,0.004066290994783225,0.014727493450897706,0.0003399860467500228,5.090196579558283e-06,0.0028115594410112535,0.0023167790151826487,0.0005338553979511425,0.0012897138627989695,4.2252891189061405e-05,0.0005852318275722531,0.000888940669392797,0.00103320557259387,0.0007582594030200414,0.0006437298734905117,0.0012758985581326008,7.85669712265457e-05,0.0,2.8861334738994316e-05,0.0015984173185633762,0.0013766611383588855,0.0007900548632149328,0.001761525849091806,0.004905275940834427
"(305587.4, 495816.4]",chr3,480998,42846800,HUVEC|chr3:42846600-42846800,42846600,0,chr3,43332200,HUVEC|chr3:43327800-43332200,43327800,43327799,42846801,chr3,HUVEC|chr3:42846801-43327799,0,1,0.0,0.0,0.0,7.1e-05,0.0,0.0,0.048819100000000004,0.0,0.0,0.0,0.015137200000000002,0.0623327,0.0922443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010408674246067093,0.07295454545454545,0.0,5.363636363636364e-06,0.005574311698363227,0.0,0.0013066659090909091,0.010712515909090909,0.0,0.0010899636363636365,0.0022057704545454544,0.006615086363636364,0.008090627272727273,0.005245845454545455,0.008786238636363635,0.0,0.0,0.0,0.004323537215827637,0.005101730898809522,0.00383703012040175,0.028503921384770727,0.009396922727272728,0.0016324144745264698,0.0017567640613890287,0.0007222315837180616,1.842211402126412e-06,0.0014014280375404798,0.0010389048634369478,0.0004298676293872324,0.00048011777595748843,0.0008773266832710324,0.0,0.0004643162965334574,0.0002793161094224924,0.0001869395298940952,1.5269273468912553e-05,0.00040685842768577,7.838702032025081e-06,5.00872768701741e-05,7.064166586971256e-06,0.0006636091492101434,4.666883428779724e-05,7.094603900335657e-05,4.534521489319706e-05,0.0002830312807953463
"(305587.4, 495816.4]",chr6,354578,26758800,HUVEC|chr6:26757400-26758800,26757400,0,chr6,26402820,HUVEC|chr6:26402314-26402820,26402314,26757399,26402821,chr6,HUVEC|chr6:26402821-26757399,0,7,0.0,0.008571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.012844607142857144,0.0,0.0059874285714285715,0.0045680214285714294,0.002888521428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,6.106719367588934e-05,0.0,0.0,0.02043013833992095,0.020149960474308302,0.0,0.0,0.0,0.04806658102766798,0.05071217391304348,0.0,0.024391264822134388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02690711462450593,0.001892137574105892,0.00550231542848118,0.0008534890415120218,2.5909672906948546e-06,0.0005357406586396527,0.000789547745670481,0.0010138739572111075,0.0006176232309957188,0.0013842779867899305,0.00035221477361821663,0.0006846430968644416,0.0010548158938230797,0.0013874870973382444,0.0004806323573374546,0.0008922939663487302,3.891431504492665e-05,3.279670481530157e-05,2.944209736644688e-05,0.00043979139927302933,0.0005184141268782646,0.0001270249751745692,0.0005413709653338354,0.0018746403330155898
"(305587.4, 495816.4]",chr1,434211,19972595,HUVEC|chr1:19972000-19972595,19972000,0,chr1,19537787,HUVEC|chr1:19535645-19537787,19535645,19971999,19537788,chr1,HUVEC|chr1:19537788-19971999,0,4,0.0,0.1899159663865546,0.0,2.8403361344537814e-05,0.0,0.0,0.008044974789915966,0.0,0.0,0.0,0.007512151260504202,0.008760571428571428,0.013353663865546218,0.0,0.012222436974789917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08683473389355742,0.0,2.1335200746965453e-05,0.0,0.0,0.004928636788048554,0.008649276377217553,0.0,0.0,0.001689906629318394,0.011391148459383754,0.010443725490196079,0.00680703081232493,0.013066563958916899,0.0,0.0,0.0,0.0,0.013297698478968068,0.008973903080062184,0.044191683131943514,0.014550639589169002,0.002208372152387343,0.007906294405254588,0.0,3.6730990232859134e-06,0.0018907294195384852,0.0018831376507514126,0.00023763789954653385,0.00065776477334752,0.00017702536324505828,0.0008596664985456384,0.0007310749382212797,0.0005909341311021599,0.00038430019046039823,0.0019833821114619383,0.0006030778814907959,0.0001725663559882177,2.3711951102113947e-05,0.000455992409220402,0.0010729372718505628,0.0003752875743477957,0.0002992734313167965,0.000322556600892327,0.002664194481484814
"(305587.4, 495816.4]",chr3,364250,195636598,HUVEC|chr3:195634800-195636598,195634800,0,chr3,195270548,HUVEC|chr3:195269158-195270548,195269158,195634799,195270549,chr3,HUVEC|chr3:195270549-195634799,0,0,0.0,0.10734149054505006,0.0,1.2458286985539487e-05,0.0,0.0,0.00172265850945495,0.0,0.0,0.0,0.0,0.003911234705228032,0.00565488320355951,0.0,0.0017353781979977754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014710789766407118,0.0,0.14172661870503597,0.0,2.5611510791366905e-05,0.0,0.0,0.010553273381294963,0.007715467625899281,0.0,0.0,0.00548768345323741,0.017662820143884893,0.02400178417266187,0.004127863309352518,0.014766158273381295,0.0,0.0,0.0,0.019896186035271584,0.0,0.0,0.0727901143098403,0.026115755395683452,0.003312212803922105,0.004617707618393961,0.0,2.6781056966369253e-06,0.0008309487007344045,0.00016326199591411392,0.00019844809883321892,0.00014092686341798217,0.0007278589430336308,0.00012265853122855183,0.0002891071516815375,0.00026961175017158545,0.0003056220727522306,0.00011298605353466026,0.0001817986822237474,0.0,0.0,0.0,0.00031224193356446374,0.0,7.301138220003404e-05,5.534738748769499e-05,0.0010611304323953341
"(305587.4, 495816.4]",chr19,461268,55630136,HUVEC|chr19:55630000-55630136,55630000,0,chr19,56092464,HUVEC|chr19:56091406-56092464,56091406,56091405,55630137,chr19,HUVEC|chr19:55630137-56091405,0,9,0.0,0.11764705882352941,0.0,0.00012426470588235294,0.0,0.0,0.036972647058823534,0.0,0.0,0.0,0.047591764705882354,0.03560889705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446124763705104,0.0,1.8714555765595465e-05,0.0,0.0,0.02607411153119093,0.013802930056710775,0.0,0.0,0.00532734404536862,0.01752374291115312,0.021297722117202267,0.018783950850661625,0.030419716446124758,0.0,0.0,0.0,0.0,0.0,0.02162810485389187,0.0,0.02100661625708885,0.004083158772867407,0.01810227459958202,0.0012725924474613797,3.363337582490005e-06,0.0020207434013648135,0.0008684606844829606,0.0006292211469254317,0.0006114942506308695,0.0006043623229879375,0.00021200592713997073,0.0004806334928935022,0.0006735708525195765,0.0007174898540544759,0.00024595413078730806,0.0007387861937095137,1.2029666050972537e-05,0.0,3.440492295151626e-05,0.0011484096294522754,0.001094608487661596,0.0003384061591774177,0.001493403765973369,0.002432552919344071
"(305587.4, 495816.4]",chr17,398964,39874283,HUVEC|chr17:39874029-39874283,39874029,0,chr17,40273569,HUVEC|chr17:40273249-40273569,40273249,40273248,39874284,chr17,HUVEC|chr17:39874284-40273248,1,7,0.0,0.08661417322834646,0.0,5.5905511811023624e-05,0.0,0.0,0.0,0.0,0.012161653543307087,0.0,0.014240629921259842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49375,0.0,8.78125e-05,0.0,0.0,0.018883375,0.0,0.0,0.0,0.01352265625,0.0,0.0,0.0,0.012481468749999999,0.0,0.0,0.0,0.0,0.11090038353264689,0.13436529528786062,0.0,0.029765625,0.0051294399260629,0.009665032434004071,0.0007831098552028968,3.626141707021187e-06,0.0010163907982029348,0.0003540925472241656,0.0005955818820745733,0.0005126856558486479,0.000328362508898046,0.001141774997242859,0.0006885762374550084,0.0007147683750914871,0.0006350501298362758,0.0009723040925998336,0.000767362844767949,2.9593747806819665e-05,0.0,0.0001322268174572142,0.0005675357909919464,0.0005245732089602684,0.00030344177741370627,0.0015689597945208618,0.004863899599963873
"(305587.4, 495816.4]",chr17,472894,73246775,HUVEC|chr17:73245987-73246775,73245987,0,chr17,72773091,HUVEC|chr17:72771843-72773091,72771843,73245986,72773092,chr17,HUVEC|chr17:72773092-73245986,0,10,0.0,0.046954314720812185,0.0,2.82994923857868e-05,0.0,0.0,0.007254010152284264,0.007421967005076142,0.0,0.0,0.007941142131979693,0.011013134517766497,0.006388236040609139,0.007725532994923858,0.009766180203045685,0.004055951776649747,0.0,0.003779758883248731,0.0,0.0,0.0,0.0,0.002791878172588833,0.0,0.17307692307692307,0.0,6.177884615384614e-05,0.0,0.0,0.008157524038461537,0.016423758012820516,0.0,0.0,0.007279927884615385,0.020579294871794874,0.03684400641025641,0.0077265144230769245,0.023287828525641024,0.0,0.0,0.0,0.0,0.029570114946165463,0.02533892234462532,0.018033835348767947,0.026041666666666668,0.0051077316337227886,0.013216492490917626,0.0020964722487445547,4.1726052772925856e-06,0.0012416193502142359,0.0008161486890115894,0.0006328073944689507,0.0006374711880463696,0.0003591499152029842,0.0008377652920104717,0.0006735698909269307,0.0007857083617047375,0.000724901246368108,0.0007435724073471012,0.0008668302621729183,1.3085469470959667e-05,7.698342546109699e-06,1.4455057581614486e-05,0.0005413959842101532,0.00101107542832396,0.0001833155398663764,0.0012194769221806766,0.003712840636590848
"(305587.4, 495816.4]",chr17,381864,36070930,HUVEC|chr17:36070383-36070930,36070383,0,chr17,36453669,HUVEC|chr17:36452796-36453669,36452796,36452795,36070931,chr17,HUVEC|chr17:36070931-36452795,0,0,0.0,0.09323583180987204,0.0,4.7349177330895794e-05,0.0,0.0,0.005697385740402194,0.007975502742230347,0.0,0.0,0.008520895795246801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14405885498115523,0.0,0.0,0.0,0.0,0.0,0.1145475372279496,0.0,5.372279495990836e-05,0.0,0.0,0.00407618556701031,0.0054779037800687285,0.0,0.0,0.0,0.013995624284077893,0.02059226804123711,0.0,0.018275131729667812,0.0,0.0,0.0,0.0,0.1309172374289519,0.042273372722879274,0.038409664659664035,0.017325315005727378,0.0011127815596134558,0.002451134435296336,0.0013451223971074776,1.5293402886891671e-06,0.0007256934803886148,0.00048166295768512006,0.00020355404018184485,9.564206104791235e-05,0.0009726335815892569,2.0169615360442462e-05,0.0001840899377788951,0.00018963256552070895,0.0001253791402174596,0.0002863961776967716,9.8311388347684e-05,1.1526800117319252e-05,0.0,2.4306376092011816e-05,0.0002557533890807785,0.00013067830979052124,0.0,0.0,0.00024764793224813013
"(305587.4, 495816.4]",chr8,491430,49342600,HUVEC|chr8:49341126-49342600,49341126,0,chr8,49834379,HUVEC|chr8:49834032-49834379,49834032,49834031,49342601,chr8,HUVEC|chr8:49342601-49834031,0,0,0.0,0.033921302578018994,0.0,1.8724559023066484e-05,0.0,0.01538306016635034,0.004743432835820896,0.009646784260515604,0.0,0.0,0.009481071913161465,0.004337360922659429,0.0,0.0,0.006772279511533244,0.0,0.0,0.0,0.0,0.013731650045991995,0.0,0.0,0.0,0.17520320422076888,0.069164265129683,0.0,6.570605187319885e-05,0.0,0.0,0.013011210374639771,0.0064317002881844375,0.0,0.0,0.0,0.06167951008645533,0.05483489913544668,0.0,0.025662766570605188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003170028818443804,0.00016286844450272793,0.0025720855462629468,0.00010921294543613903,2.029790611073805e-06,0.0027871103087524283,0.0010077516470761675,0.0003957109659564943,0.00023451950430376653,0.0013081133019962143,0.0,0.0003828407301141566,0.0002830379708198522,0.0001846103209002299,0.0,0.00016597602913945016,3.072510835724315e-05,6.401623832488859e-06,0.0,0.0010977543599191759,9.742048241074579e-05,0.00017104601328815088,0.00029861168591055145,0.00016297336344952486
"(305587.4, 495816.4]",chr11,414137,64774661,HUVEC|chr11:64774282-64774661,64774282,0,chr11,65196274,HUVEC|chr11:65188800-65196274,65188800,65188799,64774662,chr11,HUVEC|chr11:64774662-65188799,0,13,0.0,0.21108179419525067,0.0,6.675461741424801e-05,0.154071368373543,0.0,0.0,0.0058886543535620044,0.0,0.0,0.007123588390501319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03237891356703238,0.0,9.954508964409953e-06,0.01608024076212196,0.0027421061434144633,0.0,0.005515937918116136,0.0,0.000732029702970297,0.0026430331816965475,0.0039406288466684505,0.003516066363393096,0.0029087249130318434,0.003676400856301846,0.0,0.0,0.0007488373026491837,0.01763639230983164,0.008835612999489617,0.004926697539398394,0.12614837055419534,0.03593468423869414,0.006280728278435876,0.017356575239594628,0.0,5.1239082719003615e-06,0.0027312546793041817,0.002108721270042078,0.0007143404960194333,0.0010696498501703545,0.0001249109352702125,0.0007876926958953192,0.0009295940956736536,0.001035318916204058,0.0008719140043029241,0.0008689804098643686,0.0011170761607873726,4.0991942279970164e-05,0.0,1.9348524763544432e-05,0.0010615933628589098,0.000964801137735965,0.00038791508265295985,0.0015779880181494106,0.004636367989336835
