bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window,CTCF (enhancer),DNase-seq (enhancer),EZH2 (enhancer),FAIRE-seq (enhancer),GRHL3 (enhancer),H2AZ (enhancer),H3K27ac (enhancer),H3K27me3 (enhancer),H3K36me3 (enhancer),H3K4me1 (enhancer),H3K4me2 (enhancer),H3K4me3 (enhancer),H3K79me2 (enhancer),H3K9ac (enhancer),H3K9me1 (enhancer),H3K9me3 (enhancer),H4K20me1 (enhancer),POLR2A (enhancer),WDR5 (enhancer),CAGE (enhancer),CTCF (promoter),DNase-seq (promoter),EZH2 (promoter),FAIRE-seq (promoter),GRHL3 (promoter),H2AZ (promoter),H3K27ac (promoter),H3K27me3 (promoter),H3K36me3 (promoter),H3K4me1 (promoter),H3K4me2 (promoter),H3K4me3 (promoter),H3K79me2 (promoter),H3K9ac (promoter),H3K9me1 (promoter),H3K9me3 (promoter),H4K20me1 (promoter),POLR2A (promoter),WDR5 (promoter),CAGE (promoter),CTCF (window),DNase-seq (window),EZH2 (window),FAIRE-seq (window),GRHL3 (window),H2AZ (window),H3K27ac (window),H3K27me3 (window),H3K36me3 (window),H3K4me1 (window),H3K4me2 (window),H3K4me3 (window),H3K79me2 (window),H3K9ac (window),H3K9me1 (window),H3K9me3 (window),H4K20me1 (window),POLR2A (window),WDR5 (window),CAGE (window)
"[43598, 119798]",chr21,50798,37580800,NHEK|chr21:37580400-37580800,37580400,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37580399,37529601,chr21,NHEK|chr21:37529601-37580399,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01757795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009153725,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.000424021269649872,0.0009268107012087091,0.0,1.8465293909209026e-06,6.967045946690815e-05,0.0003345434859640143,0.0004962640261427615,0.0,0.00013832513091066579,0.0008158921611087051,0.0009136127406590811,0.0004626863262333162,7.441119729123194e-05,0.0005911886294736013,0.0003315187605811252,0.0,7.128331824087562e-05,0.0,0.0003926479388952321,0.00023701720540178747
"[43598, 119798]",chr21,51998,37581800,NHEK|chr21:37581600-37581800,37581600,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37581599,37529601,chr21,NHEK|chr21:37529601-37581599,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01824735,0.0,0.0,0.041285550000000004,0.0166615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.00041423578706246777,0.000905421939305358,0.0,1.803915535212893e-06,6.806261779299204e-05,0.000326822954729028,0.00048481133889764994,0.0,0.00013513288972652796,0.0007970631562752413,0.0008925285587907227,0.0004520085387899534,7.269394976729873e-05,0.0005775452902034694,0.00032386803338589946,0.0,6.963825531751221e-05,0.0,0.00045400246163313976,0.000231547367206431
"[43598, 119798]",chr21,52198,37582600,NHEK|chr21:37581800-37582600,37581800,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37581799,37529601,chr21,NHEK|chr21:37529601-37581799,4,0,0.15857546849749,0.040453225,0.0,3.6e-05,0.0,0.006105812499999999,0.0228998625,0.0,0.0,0.010321387500000001,0.016786112500000002,0.006589262500000001,0.0,0.0118934625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.00041264861595605574,0.0009019527568106059,0.0,1.7970037166174951e-06,6.780183148779647e-05,0.0003255707115215142,0.0005528696501781678,0.0,0.00013461511935323193,0.0009521974021993179,0.0009529483888271582,0.00045027663895168393,7.241541821525728e-05,0.0005753323882141078,0.0003226271121498908,0.0,6.937143185562665e-05,0.0,0.00045226292195103265,0.00023066017855090233
"[43598, 119798]",chr21,52998,37583000,NHEK|chr21:37582600-37583000,37582600,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37582599,37529601,chr21,NHEK|chr21:37529601-37582599,5,0,0.0,0.046840574999999995,0.0,7.2e-05,0.0,0.0,0.045517600000000005,0.0,0.0,0.023066675000000002,0.025241475000000003,0.0,0.0,0.023786925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.0028001020275041735,0.0014989756217215744,0.0,2.313294841314767e-06,6.677836899505642e-05,0.00041282293671459296,0.0008213349560360769,0.0,0.00013258311634401298,0.0009378240688327861,0.0011290726065134535,0.0005429440733612589,7.132231404958677e-05,0.000746178535039058,0.00031775708517302537,0.0,6.832427638778822e-05,0.0,0.0004454360541907242,0.00022717838408996564
"[43598, 119798]",chr21,54198,37584600,NHEK|chr21:37583800-37584600,37583800,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37583799,37529601,chr21,NHEK|chr21:37529601-37583799,6,0,0.0,0.011327725,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.011533337500000001,0.011568199999999999,0.0,0.0,0.0,0.005558525,0.0,0.0,0.0,0.0,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.0027381048609481195,0.0015180383039964575,0.0,2.2620760913686856e-06,6.529982656186576e-05,0.00040368260821432525,0.0008684034466216466,0.0,0.00012964758847189934,0.0010872997158566735,0.0011040737665596518,0.0005309227277759326,6.974316395438945e-05,0.0007296573674305325,0.00039276929037971876,0.0,6.681150595962951e-05,0.0,0.00043557363740359423,0.00022214841876083986
"[43598, 119798]",chr21,54998,37585000,NHEK|chr21:37584600-37585000,37584600,1,chr21,37529600,NHEK|chr21:37529000-37529600,37529000,37584599,37529601,chr21,NHEK|chr21:37529601-37584599,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023066675000000002,0.00719715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037850966666666666,0.0,0.0,0.0,0.0150353,0.01651095,0.0,0.0,0.0,0.027108383333333333,0.03217271666666666,0.0,0.02710923333333333,0.0,0.0,0.0,0.0,0.007794416666666667,0.011716666666666667,0.002698276432846034,0.0016092383359394887,0.0,2.4619077057347545e-06,6.434997636277683e-05,0.00039781064765991486,0.0008557716644241609,0.0,0.00012776173679042874,0.0010714838721408051,0.0012562847739917818,0.0005231999345430742,6.872868104294701e-05,0.0007190437834103058,0.0003870560747663551,0.0,6.583966689697808e-05,0.0,0.0004292377904651079,0.0002189170515291465
"(119798, 169998]",chr21,153598,43528800,NHEK|chr21:43527800-43528800,43527800,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43527799,43374201,chr21,NHEK|chr21:43374201-43527799,1,1,0.172349801771663,0.00906219,0.0,2.18e-05,0.0,0.008889479999999998,0.0,0.00366924,0.0,0.011970210000000002,0.01034008,0.00314245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.0014230649674667243,0.002423437479654683,0.0,4.08794385343559e-06,8.109376424172189e-05,0.0007565994999934895,0.0014013100430995196,0.0009432907980572665,0.0005112688967304262,0.0013530913813981954,0.001304621804971419,0.0007815908410265759,0.00035314795765569866,0.001054804945376893,0.00024242151590515498,0.00019265608927199573,0.0,0.0,0.0006795858670034765,0.0013013515800986998
"(119798, 169998]",chr21,159798,43534600,NHEK|chr21:43534000-43534600,43534000,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43533999,43374201,chr21,NHEK|chr21:43374201-43533999,2,1,0.11875288204712903,0.023599433333333333,0.0,0.0,0.0,0.0094862,0.0,0.0,0.0,0.022032300000000005,0.0137959,0.007232916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.0024463994207976126,0.0024606392445462397,0.0,4.065758019499617e-06,9.336305836118098e-05,0.0007828736905342996,0.0013469406375549132,0.0010205521971489006,0.0004914321831312032,0.0014022867620370717,0.0013705110201629558,0.0007709310504511946,0.00033944617579694365,0.0010138795854766642,0.00023301580745691434,0.00018518122880136173,0.0,0.0,0.0007161235434736354,0.0012508604613324329
"(119798, 169998]",chr21,160398,43534800,NHEK|chr21:43534600-43534800,43534600,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43534599,43374201,chr21,NHEK|chr21:43374201-43534599,3,1,0.3562586461413871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021349,0.0413877,0.021698750000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.0028814665012836466,0.002539713026346962,0.0,4.0505492587189355e-06,9.301381563361139e-05,0.0008154301799274306,0.0013419021434182472,0.0010167346226262173,0.0004895938852105388,0.0014236612675968528,0.0013653843564134216,0.0007951033678724173,0.0003381764111771967,0.0010100869711592415,0.0002321441663861145,0.0001844885223007768,0.0,0.0,0.0007134447437000461,0.0012461813738325921
"(119798, 169998]",chr21,162998,43537400,NHEK|chr21:43537200-43537400,43537200,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43537199,43374201,chr21,NHEK|chr21:43374201-43537199,4,1,0.0,0.0169916,0.0,0.00010850000000000001,0.0,0.0,0.0,0.0,0.0,0.0297126,0.05106605,0.0,0.0,0.01361775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.0028355038949735233,0.0025305511110565774,0.0,3.985938477772732e-06,9.153014147412851e-05,0.0008024231585663629,0.00132049730671542,0.0010005165707554695,0.00048178431637198007,0.0014374099068700228,0.0014062634510852894,0.00078242058184763,0.0003327821200260126,0.0010106840574730977,0.00022844120786758118,0.00018154572448741702,0.0,0.0,0.000702064503858943,0.0012263033902256476
"(119798, 169998]",chr21,167798,43542800,NHEK|chr21:43542000-43542800,43542000,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43541999,43374201,chr21,NHEK|chr21:43374201-43541999,5,1,0.0,0.010619749999999999,0.0,1.9625e-05,0.0073823,0.0,0.0,0.009943950000000002,0.0,0.012677875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034949625,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.0041514495218818535,0.002608945219847674,0.0,4.176450255664548e-06,0.0001224330444939749,0.000804935458110347,0.0012827233936042147,0.001063136390183435,0.00046800247917138467,0.0014571546144769307,0.0013660361267714752,0.000825059476275045,0.00032326261338037405,0.0009817726075400182,0.00026375522950213947,0.00017635245950488088,2.1629935994469542e-05,0.0,0.0007149936232851404,0.0011981370457335612
"(169998, 251399]",chr21,171398,43546200,NHEK|chr21:43545600-43546200,43545600,1,chr21,43374200,NHEK|chr21:43373800-43374200,43373800,43545599,43374201,chr21,NHEK|chr21:43374201-43545599,6,1,0.0,0.0063863,0.0,0.0,0.0,0.0,0.0,0.007260533333333331,0.0,0.005023966666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009935875,0.0,0.0,0.0,0.0,0.02392585,0.0,0.0,0.0,0.049029249999999996,0.051782575,0.0319269,0.053858025,0.0,0.0,0.0,0.0,0.010650600000000001,0.0328624,0.004064253531970801,0.002554147597988308,0.0,4.180328825307179e-06,0.0001385608350155778,0.0007880287984690604,0.0012557813976825868,0.0011142427566249314,0.000458172674126886,0.0014570373633297938,0.0013373442513914982,0.0008077301368744093,0.0003164728876649669,0.0009611517053874607,0.0002582153817430775,0.00017264839729751806,2.117562632002707e-05,0.0,0.000737534685352221,0.0011867408021097102
"(169998, 251399]",chr21,188198,46548800,NHEK|chr21:46548200-46548800,46548200,1,chr21,46360000,NHEK|chr21:46359800-46360000,46359800,46548199,46360001,chr21,NHEK|chr21:46360001-46548199,1,0,0.3643174581467433,0.017032933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.004958366666666667,0.03503546666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005566666666666667,0.0,0.028388200000000002,0.0,0.0,0.02532009999999999,0.051159949999999996,0.06147055,0.0,0.0,0.0,0.08984299999999999,0.186328,0.0,0.15253865,0.0,0.0,0.0,0.0,0.0138743,0.107575,0.002254899336416885,0.0015570182467401356,0.0,1.6084124167100608e-06,0.0005390996184869126,0.0003700733270279174,0.0005051257186580091,0.0009645352235411635,0.0015916383808542067,0.0011119889690644961,0.0009408644087609858,0.0007405885291023285,0.002331673078353649,0.0007116477858425701,0.00015544575393999937,0.000255250852825216,0.0003947985100798095,0.0,0.0013561072381215527,0.0010518457688179475
"(169998, 251399]",chr21,188798,46549200,NHEK|chr21:46548800-46549200,46548800,1,chr21,46360000,NHEK|chr21:46359800-46360000,46359800,46548799,46360001,chr21,NHEK|chr21:46360001-46548799,2,0,0.546476187220115,0.037401675,0.0,0.0,0.0,0.0,0.0362557,0.0,0.0,0.040647725,0.066415275,0.0,0.0,0.009172425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028388200000000002,0.0,0.0,0.02532009999999999,0.051159949999999996,0.06147055,0.0,0.0,0.0,0.08984299999999999,0.186328,0.0,0.15253865,0.0,0.0,0.0,0.0,0.0138743,0.107575,0.003405534063936222,0.0016062007012786156,0.0,1.6033008824246021e-06,0.0005373863600250002,0.00036889723408086946,0.0005035204292418351,0.0009614699308255379,0.0016023378425618915,0.0012197977732814967,0.000937874341889215,0.0007382349389294379,0.002324263021854045,0.0007093861693450142,0.0001549517473702052,0.0002544396656744245,0.000393543840506785,0.0,0.0013517975296348478,0.0010661938685791166
"(169998, 251399]",chr21,189198,46551000,NHEK|chr21:46549200-46551000,46549200,1,chr21,46360000,NHEK|chr21:46359800-46360000,46359800,46549199,46360001,chr21,NHEK|chr21:46360001-46549199,3,0,0.0,0.017764266666666667,0.0,8.666666666666666e-06,0.0,0.0036504333333333334,0.008056822222222223,0.0,0.0,0.012699133333333334,0.01475895,0.009044783333333334,0.0,0.015987449999999997,0.0018783388888888887,0.0,0.0,0.0,0.002059311111111111,0.0006555555555555555,0.0,0.028388200000000002,0.0,0.0,0.02532009999999999,0.051159949999999996,0.06147055,0.0,0.0,0.0,0.08984299999999999,0.186328,0.0,0.15253865,0.0,0.0,0.0,0.0,0.0138743,0.107575,0.0033983341272266665,0.0016278628209600526,0.0,1.5999112041353505e-06,0.0005362502246323956,0.0003681173162507003,0.0005791072315775008,0.0009594372033531005,0.0015989502003192421,0.0012172188923772979,0.0010763058277571645,0.0007366741720314169,0.002319349094599309,0.000727278618167211,0.00015462415036099749,0.0002539017325764543,0.0003927118151354665,0.0,0.0013489395765282932,0.0010639397350923376
"(119798, 169998]",chr21,138398,46847000,NHEK|chr21:46846800-46847000,46846800,1,chr21,46708400,NHEK|chr21:46707800-46708400,46707800,46846799,46708401,chr21,NHEK|chr21:46708401-46846799,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03935815000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014074199999999999,0.0,0.0,0.017778416666666665,0.0,0.0,0.0,0.009318083333333333,0.0,0.0,0.0,0.0,0.03582936666666666,0.06412195,0.0,0.04707086666666667,0.0,0.0,0.0,0.0,0.012979,0.03894166666666666,0.0036246223502287506,0.0022096490556221915,0.0,2.619257503721152e-06,0.00035224056706021766,0.0005182994696455151,0.000513633434009162,0.0022222967094900218,0.0001746542580095088,0.0011982448445786791,0.0011705164814520442,0.0007438690588014277,0.0007511990780213588,0.0007113771152762323,0.0002309709677885519,0.00010196512955389528,0.0005361641064177228,0.0,0.0014553769563143974,0.0011069885402968254
"(119798, 169998]",chr21,138798,46847600,NHEK|chr21:46847200-46847600,46847200,1,chr21,46708400,NHEK|chr21:46707800-46708400,46707800,46847199,46708401,chr21,NHEK|chr21:46708401-46847199,2,0,0.0,0.05819585,0.0,0.0,0.0,0.0,0.00968485,0.0,0.0,0.019679075000000004,0.00904705,0.0,0.0,0.008141525,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.017778416666666665,0.0,0.0,0.0,0.009318083333333333,0.0,0.0,0.0,0.0,0.03582936666666666,0.06412195,0.0,0.04707086666666667,0.0,0.0,0.0,0.0,0.012979,0.03894166666666666,0.0036141766021625574,0.002203281099151285,0.0,2.6117091024366346e-06,0.00035122544993443713,0.0005168057897087854,0.0005400638337728209,0.002215892303923688,0.0001741509243649044,0.001251504488537299,0.001193215752388363,0.0007417253130448565,0.0007490342079857059,0.0007327899537457311,0.00023030533581175523,0.00010167127768411649,0.0005346189426360611,0.0,0.0014511827259758785,0.0011037983256242888
"(119798, 169998]",chr21,139198,46848000,NHEK|chr21:46847600-46848000,46847600,1,chr21,46708400,NHEK|chr21:46707800-46708400,46707800,46847599,46708401,chr21,NHEK|chr21:46708401-46847599,3,0,0.0,0.05819585,0.0,5.175e-05,0.0,0.0,0.0,0.0,0.0,0.019679075000000004,0.018776150000000002,0.0,0.0,0.010771600000000001,0.0,0.0,0.0,0.0,0.008279025,0.0,0.0,0.017778416666666665,0.0,0.0,0.0,0.009318083333333333,0.0,0.0,0.0,0.0,0.03582936666666666,0.06412195,0.0,0.04707086666666667,0.0,0.0,0.0,0.0,0.012979,0.03894166666666666,0.003603790887993783,0.0023641815974367454,0.0,2.6042040833920027e-06,0.0003502161668989497,0.0005153206942628486,0.0005385119039066653,0.002209524705814739,0.0001736504834839581,0.0012479081595999945,0.0011897869222258941,0.000739593887843216,0.000746881779910631,0.0007306842052328337,0.00022964352936105407,0.00010137911464245176,0.0005330826592336097,0.0,0.001447012600755758,0.0011089598988491217
"(169998, 251399]",chr22,233598,37159400,NHEK|chr22:37159200-37159400,37159200,1,chr22,36925600,NHEK|chr22:36925200-36925600,36925200,37159199,36925601,chr22,NHEK|chr22:36925601-37159199,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08486505000000001,0.051406900000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073809375,0.0,5.7999999999999994e-05,0.0,0.0291587,0.23546435,0.0,0.0,0.014130625,0.090236425,0.23377525,0.048287375,0.344551,0.0,0.0,0.0,0.0,0.011739775,0.043358749999999995,0.00130659221956436,0.0017260464986857769,0.0,1.6502709783474174e-06,5.903993184873158e-05,0.0003014996275653045,0.00032049739295713145,0.002876502881017816,0.0,0.0008332671084512708,0.0005983238298273102,0.0002370310105394738,0.0,0.0003528379523797293,7.652235892430586e-05,7.099855306980367e-05,0.00012130703173828542,0.0001197466013007774,0.00029648160515072903,0.00039050402828791364
"(169998, 251399]",chr22,233798,37159600,NHEK|chr22:37159400-37159600,37159400,1,chr22,36925600,NHEK|chr22:36925200-36925600,36925200,37159399,36925601,chr22,NHEK|chr22:36925601-37159399,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08486505000000001,0.051406900000000005,0.0267131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073809375,0.0,5.7999999999999994e-05,0.0,0.0291587,0.23546435,0.0,0.0,0.014130625,0.090236425,0.23377525,0.048287375,0.344551,0.0,0.0,0.0,0.0,0.011739775,0.043358749999999995,0.0013054745092164833,0.0017245699706584321,0.0,1.6488592716789708e-06,5.8989426770117794e-05,0.00030124171293167604,0.00032022322688816837,0.002874042207375597,0.0,0.0008325542990102565,0.0006417874832120035,0.00023682824489516593,0.0,0.000352536120924901,7.645689869032241e-05,7.093781811649373e-05,0.00012120326093465298,0.00011964416535068306,0.0002962279831307368,0.0003901699757910677
"(169998, 251399]",chr22,233998,37160400,NHEK|chr22:37159600-37160400,37159600,1,chr22,36925600,NHEK|chr22:36925200-36925600,36925200,37159599,36925601,chr22,NHEK|chr22:36925601-37159599,3,0,0.0,0.0064457625,0.0,3.7125e-05,0.0,0.0,0.0,0.0,0.0,0.021216262500000003,0.012851725000000001,0.006678275,0.0,0.0051417500000000005,0.0042848999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.073809375,0.0,5.7999999999999994e-05,0.0,0.0291587,0.23546435,0.0,0.0,0.014130625,0.090236425,0.23377525,0.048287375,0.344551,0.0,0.0,0.0,0.0,0.011739775,0.043358749999999995,0.0013043587095009162,0.001723095966632194,0.0,1.6474499782049419e-06,5.8939008025709626e-05,0.0003009842391815315,0.00031994952948315793,0.0028715857400490596,0.0,0.0008318427080573337,0.0006412389422131813,0.0002594577304079522,0.0,0.0003522348054256874,7.639155035513124e-05,7.087718698450414e-05,0.00012109966751852578,0.00011954190450627355,0.0002959747946563646,0.00038983649432901155
"(169998, 251399]",chr22,245398,37171200,NHEK|chr22:37171000-37171200,37171000,1,chr22,36925600,NHEK|chr22:36925200-36925600,36925200,37170999,36925601,chr22,NHEK|chr22:36925601-37170999,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047968000000000004,0.07657395,0.0653655,0.0179908,0.0,0.016905049999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.073809375,0.0,5.7999999999999994e-05,0.0,0.0291587,0.23546435,0.0,0.0,0.014130625,0.090236425,0.23377525,0.048287375,0.344551,0.0,0.0,0.0,0.0,0.011739775,0.043358749999999995,0.0016253599469814234,0.0017405793445749358,0.0,1.764480558113758e-06,5.6200987783111515e-05,0.00028700197230621276,0.0003050862272716159,0.0027381858042852827,5.188909445064752e-05,0.0007931993333278999,0.000611450093317794,0.0002474045835744383,0.0,0.000352633843796608,8.681158770650128e-05,6.758457689141721e-05,0.00011547396474298893,0.00011398856783942412,0.0002957378625742671,0.0004662668807406746
"(169998, 251399]",chr22,247398,37173200,NHEK|chr22:37173000-37173200,37173000,1,chr22,36925600,NHEK|chr22:36925200-36925600,36925200,37172999,36925601,chr22,NHEK|chr22:36925601-37172999,5,0,0.0,0.0,0.0,0.0,0.0,0.0192512,0.0,0.0,0.0,0.0263974,0.0,0.0653655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073809375,0.0,5.7999999999999994e-05,0.0,0.0291587,0.23546435,0.0,0.0,0.014130625,0.090236425,0.23377525,0.048287375,0.344551,0.0,0.0,0.0,0.0,0.011739775,0.043358749999999995,0.0016122203100645412,0.0018707388095295845,0.0,1.86541524183704e-06,5.574665114511839e-05,0.0003349729585526156,0.0003231688210899037,0.0027160499276469487,5.1469615760838814e-05,0.0008469050275264957,0.0007381058860621347,0.0002982469138796595,3.4864226873297286e-05,0.0004190147050501621,9.977606932958229e-05,6.703821372848609e-05,0.00011454045707726011,0.00011306706832981268,0.0003048272015133509,0.0005632258951163716
"[43598, 119798]",chr22,108798,39377400,NHEK|chr22:39377200-39377400,39377200,1,chr22,39268400,NHEK|chr22:39267800-39268400,39267800,39377199,39268401,chr22,NHEK|chr22:39268401-39377199,1,0,0.3594624039945785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.010383749999999999,0.0,0.0,0.0,0.0178265,0.008904416666666666,0.0,0.0,0.0,0.07546531666666667,0.030259433333333335,0.0,0.028966683333333337,0.0,0.0,0.0,0.0,0.0106525,0.022075,0.0023535263107439326,0.000762261622456295,0.000519982261238008,1.468776999577198e-06,8.00236217577529e-05,0.000196374106141657,0.0,0.0032393356495523827,0.0,0.00028487067776981196,0.000558723965514072,0.0002858921119873527,0.0,0.00022861431276310229,4.2350318939686394e-05,6.373168624423244e-05,7.090038419823894e-05,0.0,0.0004350760124266989,0.0002905843857423849
"[43598, 119798]",chr22,108998,39377600,NHEK|chr22:39377400-39377600,39377400,1,chr22,39268400,NHEK|chr22:39267800-39268400,39267800,39377399,39268401,chr22,NHEK|chr22:39268401-39377399,2,0,0.3594624039945785,0.01580305,0.0,0.0,0.0,0.0,0.0716876,0.0,0.0,0.0626108,0.0349884,0.0,0.0,0.05431255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010383749999999999,0.0,0.0,0.0,0.0178265,0.008904416666666666,0.0,0.0,0.0,0.07546531666666667,0.030259433333333335,0.0,0.028966683333333337,0.0,0.0,0.0,0.0,0.0106525,0.022075,0.003008783980946752,0.000760862951613791,0.0005190281478391603,1.4660819464577332e-06,7.987678673003174e-05,0.00019601378006935905,0.0,0.0032333918053542277,0.0,0.00028434796968751725,0.0005576987651149563,0.00028536752967944366,0.0,0.00022819482926292228,4.22726105066148e-05,6.361474522468302e-05,7.077028936310759e-05,0.0,0.00043427769316868185,0.00030069359070808633
"[43598, 119798]",chr22,110398,39379000,NHEK|chr22:39378800-39379000,39378800,1,chr22,39268400,NHEK|chr22:39267800-39268400,39267800,39378799,39268401,chr22,NHEK|chr22:39268401-39378799,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716876,0.0,0.0,0.0295139,0.0349884,0.0,0.0,0.05431255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010383749999999999,0.0,0.0,0.0,0.0178265,0.008904416666666666,0.0,0.0,0.0,0.07546531666666667,0.030259433333333335,0.0,0.028966683333333337,0.0,0.0,0.0,0.0,0.0106525,0.022075,0.0029706284203992288,0.000903272704215656,0.0005124461499137013,1.779923549339662e-06,7.88638381130093e-05,0.00031089566839978983,0.00012987119331871953,0.0031923879055780007,0.0,0.00044763763836301384,0.000614012300947481,0.00036152466530190764,0.0,0.00032369508505588875,4.173653508215729e-05,6.280802188445443e-05,6.987282378303954e-05,0.0,0.0004287704487400133,0.00039036033261472116
